Time (UTC), Frequency (MHz),Level (dB/Hz)
1551105545.0, 146.142578125, -48.3414418128
1551105545.0, 146.14453125, -48.3582196838
1551105545.0, 146.146484375, -48.6583566217
1551105545.0, 146.1484375, -46.9899771644
1551105545.0, 146.150390625, -44.0115551986
1551105545.0, 146.15234375, -47.5191015347
1551105545.0, 146.154296875, -48.4126446048
1551105545.0, 146.15625, -48.5085357242
1551105545.0, 146.158203125, -48.5866748486
1551105545.0, 146.16015625, -48.7938482084
1551105545.0, 146.162109375, -48.8110691155
1551105545.0, 146.1640625, -48.2415324459
1551105545.0, 146.166015625, -48.4615735453
1551105545.0, 146.16796875, -48.6076952409
1551105545.0, 146.169921875, -48.4963424156
1551105545.0, 146.171875, -48.4985995434
1551105545.0, 146.173828125, -48.7897526239
1551105545.0, 146.17578125, -48.783006823
1551105545.0, 146.177734375, -48.6262160639
1551105545.0, 146.1796875, -48.606250306
1551105545.0, 146.181640625, -48.2267911333
1551105545.0, 146.18359375, -48.2330260272
1551105545.0, 146.185546875, -48.2849871693
1551105545.0, 146.1875, -48.48541195
1551105545.0, 146.189453125, -48.8274592275
1551105545.0, 146.19140625, -48.772512355
1551105545.0, 146.193359375, -48.4377265957
1551105545.0, 146.1953125, -48.7208859761
1551105545.0, 146.197265625, -48.6921336876
1551105545.0, 146.19921875, -49.0017812852
1551105545.0, 146.201171875, -48.6518249566
1551105545.0, 146.203125, -48.5057022317
1551105545.0, 146.205078125, -48.2716262568
1551105545.0, 146.20703125, -48.0966630799
1551105545.0, 146.208984375, -48.2402581478
1551105545.0, 146.2109375, -48.3708231739
1551105545.0, 146.212890625, -48.3797468801
1551105545.0, 146.21484375, -45.667639483
1551105545.0, 146.216796875, -43.756000054
1551105545.0, 146.21875, -47.2252312782
1551105545.0, 146.220703125, -47.5099451037
1551105545.0, 146.22265625, -47.6289839006
1551105545.0, 146.224609375, -47.6194045535
1551105545.0, 146.2265625, -47.5096168098
1551105545.0, 146.228515625, -47.5095441659
1551105545.0, 146.23046875, -47.6637036415
1551105545.0, 146.232421875, -48.300354508
1551105545.0, 146.234375, -48.3649269977
1551105545.0, 146.236328125, -48.3003463559
1551105545.0, 146.23828125, -48.4734848879
1551105545.0, 146.240234375, -48.550133509
1551105545.0, 146.2421875, -48.3913902301
1551105545.0, 146.244140625, -48.2262162389
1551105545.0, 146.24609375, -48.0369454795
1551105545.0, 146.248046875, -45.6581326738
1551105545.0, 146.25, -45.1258054499
1551105545.0, 146.251953125, -48.0176351854
1551105545.0, 146.25390625, -48.3337851503
1551105545.0, 146.255859375, -48.5659039429
1551105545.0, 146.2578125, -48.1417953627
1551105545.0, 146.259765625, -48.2484818606
1551105545.0, 146.26171875, -48.2279445523
1551105545.0, 146.263671875, -48.5395273172
1551105545.0, 146.265625, -48.6545353629
1551105545.0, 146.267578125, -48.6025626728
1551105545.0, 146.26953125, -48.3149873467
1551105545.0, 146.271484375, -48.5096603997
1551105545.0, 146.2734375, -48.4842613523
1551105545.0, 146.275390625, -48.5041677836
1551105545.0, 146.27734375, -48.1311476953
1551105545.0, 146.279296875, -48.6362779523
1551105545.0, 146.28125, -47.7315297052
1551105545.0, 146.283203125, -47.4013638065
1551105545.0, 146.28515625, -48.2985694833
1551105545.0, 146.287109375, -48.462472838
1551105545.0, 146.2890625, -48.7614912126
1551105545.0, 146.291015625, -48.734569601
1551105545.0, 146.29296875, -48.4022515619
1551105545.0, 146.294921875, -48.4097561623
1551105545.0, 146.296875, -48.5900763965
1551105545.0, 146.298828125, -48.6210075047
1551105545.0, 146.30078125, -48.752717171
1551105545.0, 146.302734375, -48.6242766998
1551105545.0, 146.3046875, -48.6767040468
1551105545.0, 146.306640625, -48.6996334706
1551105545.0, 146.30859375, -48.5704632249
1551105545.0, 146.310546875, -48.3621056532
1551105545.0, 146.3125, -48.0160152246
1551105545.0, 146.314453125, -44.1223048046
1551105545.0, 146.31640625, -44.8702345575
1551105545.0, 146.318359375, -48.4831092625
1551105545.0, 146.3203125, -48.5532830955
1551105545.0, 146.322265625, -48.6862772557
1551105545.0, 146.32421875, -48.6951705346
1551105545.0, 146.326171875, -48.7241556175
1551105545.0, 146.328125, -48.6854812935
1551105545.0, 146.330078125, -48.4970470249
1551105545.0, 146.33203125, -48.5974864063
1551105545.0, 146.333984375, -48.2761663603
1551105545.0, 146.3359375, -48.4253161487
1551105545.0, 146.337890625, -48.8965389606
1551105545.0, 146.33984375, -48.4472802723
1551105545.0, 146.341796875, -48.2568961124
1551105545.0, 146.34375, -48.4640464649
1551105545.0, 146.345703125, -48.2955969267
1551105545.0, 146.34765625, -47.4359899594
1551105545.0, 146.349609375, -48.0278661609
1551105545.0, 146.3515625, -48.3595038701
1551105545.0, 146.353515625, -48.5748313687
1551105545.0, 146.35546875, -48.6260478406
1551105545.0, 146.357421875, -48.5151275553
1551105545.0, 146.359375, -48.45871805
1551105545.0, 146.361328125, -48.6362864447
1551105545.0, 146.36328125, -48.5028902188
1551105545.0, 146.365234375, -48.6639170288
1551105545.0, 146.3671875, -48.3239574425
1551105545.0, 146.369140625, -48.1067569497
1551105545.0, 146.37109375, -48.4396643851
1551105545.0, 146.373046875, -48.7522020558
1551105545.0, 146.375, -48.1831380621
1551105545.0, 146.376953125, -48.5303246504
1551105545.0, 146.37890625, -48.2354820045
1551105545.0, 146.380859375, -45.3717250374
1551105545.0, 146.3828125, -46.8491945298
1551105545.0, 146.384765625, -48.3779785853
1551105545.0, 146.38671875, -48.6082984586
1551105545.0, 146.388671875, -48.5197602485
1551105545.0, 146.390625, -48.5625678326
1551105545.0, 146.392578125, -48.3132400935
1551105545.0, 146.39453125, -48.5543807348
1551105545.0, 146.396484375, -48.7241049095
1551105545.0, 146.3984375, -48.462297679
1551105545.0, 146.400390625, -48.6308800322
1551105545.0, 146.40234375, -48.8383932684
1551105545.0, 146.404296875, -48.930819752
1551105545.0, 146.40625, -48.6612199425
1551105545.0, 146.408203125, -48.3093006257
1551105545.0, 146.41015625, -48.3131964957
1551105545.0, 146.412109375, -47.5637272036
1551105545.0, 146.4140625, -44.5822523783
1551105545.0, 146.416015625, -47.4493769978
1551105545.0, 146.41796875, -49.0380902355
1551105545.0, 146.419921875, -49.0205450489
1551105545.0, 146.421875, -48.6932175505
1551105545.0, 146.423828125, -48.2373199748
1551105545.0, 146.42578125, -48.1409268114
1551105545.0, 146.427734375, -48.3560382167
1551105545.0, 146.4296875, -48.7628077651
1551105545.0, 146.431640625, -48.9754294904
1551105545.0, 146.43359375, -48.7631296468
1551105545.0, 146.435546875, -48.4771275844
1551105545.0, 146.4375, -48.4839070905
1551105545.0, 146.439453125, -48.5763797911
1551105545.0, 146.44140625, -48.3569655568
1551105545.0, 146.443359375, -48.5016092177
1551105545.0, 146.4453125, -48.6106085715
1551105545.0, 146.447265625, -47.4925031398
1551105545.0, 146.44921875, -47.8525514351
1551105545.0, 146.451171875, -48.3508872193
1551105545.0, 146.453125, -48.6851122842
1551105545.0, 146.455078125, -48.4607296938
1551105545.0, 146.45703125, -48.3477686885
1551105545.0, 146.458984375, -48.2789199597
1551105545.0, 146.4609375, -48.0153424767
1551105545.0, 146.462890625, -47.8155062138
1551105545.0, 146.46484375, -47.6446056407
1551105545.0, 146.466796875, -47.5872833805
1551105545.0, 146.46875, -47.7839604492
1551105545.0, 146.470703125, -47.964393061
1551105545.0, 146.47265625, -48.0841288425
1551105545.0, 146.474609375, -48.1771636025
1551105545.0, 146.4765625, -48.0131131667
1551105545.0, 146.478515625, -45.8950436546
1551105545.0, 146.48046875, -43.3192603299
1551105545.0, 146.482421875, -47.3006697945
1551105545.0, 146.484375, -48.4777382394
1551105545.0, 146.486328125, -48.1883083067
1551105545.0, 146.48828125, -48.4427768643
1551105545.0, 146.490234375, -48.3577516159
1551105545.0, 146.4921875, -48.2881594801
1551105545.0, 146.494140625, -48.3966059752
1551105545.0, 146.49609375, -48.4629332915
1551105545.0, 146.498046875, -48.6273646809
1551105545.0, 146.5, -48.3607754148
1551105545.0, 146.501953125, -48.2157424547
1551105545.0, 146.50390625, -48.1565892716
1551105545.0, 146.505859375, -48.3462715427
1551105545.0, 146.5078125, -48.1459473517
1551105545.0, 146.509765625, -48.1574481505
1551105545.0, 146.51171875, -48.1001058271
1551105545.0, 146.513671875, -47.9968383727
1551105545.0, 146.515625, -48.2178242355
1551105545.0, 146.517578125, -48.3458195636
1551105545.0, 146.51953125, -48.5364881958
1551105545.0, 146.521484375, -48.0200772818
1551105545.0, 146.5234375, -48.5741331482
1551105545.0, 146.525390625, -48.1727973039
1551105545.0, 146.52734375, -48.0769324273
1551105545.0, 146.529296875, -48.1860782868
1551105545.0, 146.53125, -48.6219990166
1551105545.0, 146.533203125, -48.2669477179
1551105545.0, 146.53515625, -48.1097183265
1551105545.0, 146.537109375, -48.7105157031
1551105545.0, 146.5390625, -48.9902209783
1551105545.0, 146.541015625, -48.9031145551
1551105545.0, 146.54296875, -48.721758473
1551105545.0, 146.544921875, -45.5273197342
1551105545.0, 146.546875, -44.4470188129
1551105545.0, 146.548828125, -47.9606914233
1551105545.0, 146.55078125, -48.6116137363
1551105545.0, 146.552734375, -48.7695171398
1551105545.0, 146.5546875, -48.4609985406
1551105545.0, 146.556640625, -48.3837060647
1551105545.0, 146.55859375, -48.7470754054
1551105545.0, 146.560546875, -48.8503085055
1551105545.0, 146.5625, -48.6228088945
1551105545.0, 146.564453125, -48.6431067136
1551105545.0, 146.56640625, -48.6269558536
1551105545.0, 146.568359375, -48.621522072
1551105545.0, 146.5703125, -48.6554131525
1551105545.0, 146.572265625, -48.5133627399
1551105545.0, 146.57421875, -48.1466303548
1551105545.0, 146.576171875, -48.0128081963
1551105545.0, 146.578125, -46.5409333524
1551105545.0, 146.580078125, -46.5897344904
1551105545.0, 146.58203125, -48.4375397441
1551105545.0, 146.583984375, -48.3281295366
1551105545.0, 146.5859375, -48.1955952368
1551105545.0, 146.587890625, -48.2200617944
1551105545.0, 146.58984375, -48.8004272072
1551105545.0, 146.591796875, -48.5997978068
1551105545.0, 146.59375, -48.3717467834
1551105545.0, 146.595703125, -47.8783065148
1551105545.0, 146.59765625, -48.3698895236
1551105545.0, 146.599609375, -48.5697830645
1551105545.0, 146.6015625, -48.5057244023
1551105545.0, 146.603515625, -48.7979475644
1551105545.0, 146.60546875, -48.7167196565
1551105545.0, 146.607421875, -48.8941071427
1551105545.0, 146.609375, -48.5635641276
1551105545.0, 146.611328125, -46.1813838051
1551105545.0, 146.61328125, -46.5459222187
1551105545.0, 146.615234375, -48.3769919821
1551105545.0, 146.6171875, -48.3969898911
1551105545.0, 146.619140625, -48.6663982968
1551105545.0, 146.62109375, -48.2510172098
1551105545.0, 146.623046875, -48.2428063709
1551105545.0, 146.625, -47.8683546801
1551105545.0, 146.626953125, -48.1864057687
1551105545.0, 146.62890625, -48.1931047023
1551105545.0, 146.630859375, -48.2645141977
1551105545.0, 146.6328125, -48.3651001818
1551105545.0, 146.634765625, -48.1936246193
1551105545.0, 146.63671875, -48.66238171
1551105545.0, 146.638671875, -48.6254586721
1551105545.0, 146.640625, -48.352565107
1551105545.0, 146.642578125, -47.836936149
1551105545.0, 146.64453125, -45.0091954406
1551105545.0, 146.646484375, -46.4120448317
1551105545.0, 146.6484375, -48.462149413
1551105545.0, 146.650390625, -48.4185700574
1551105545.0, 146.65234375, -48.4792396322
1551105545.0, 146.654296875, -48.8607780152
1551105545.0, 146.65625, -48.6497295097
1551105545.0, 146.658203125, -48.5928823279
1551105545.0, 146.66015625, -48.7482123453
1551105545.0, 146.662109375, -49.0023327245
1551105545.0, 146.6640625, -48.7484914097
1551105545.0, 146.666015625, -48.5559047518
1551105545.0, 146.66796875, -48.6282214409
1551105545.0, 146.669921875, -48.8685305229
1551105545.0, 146.671875, -48.6411884248
1551105545.0, 146.673828125, -48.3982582546
1551105545.0, 146.67578125, -48.373131339
1551105545.0, 146.677734375, -47.2630397224
1551105545.0, 146.6796875, -48.0012578765
1551105545.0, 146.681640625, -48.6093022033
1551105545.0, 146.68359375, -48.6316046364
1551105545.0, 146.685546875, -48.4637347011
1551105545.0, 146.6875, -48.4907475115
1551105545.0, 146.689453125, -48.4238006006
1551105545.0, 146.69140625, -48.3830739425
1551105545.0, 146.693359375, -48.6070273683
1551105545.0, 146.6953125, -48.3367713294
1551105545.0, 146.697265625, -47.756372537
1551105545.0, 146.69921875, -47.8206118208
1551105545.0, 146.701171875, -48.410490361
1551105545.0, 146.703125, -48.5697837784
1551105545.0, 146.705078125, -48.0104260729
1551105545.0, 146.70703125, -47.3618011214
1551105545.0, 146.708984375, -46.2091741727
1551105545.0, 146.7109375, -43.3179011734
1551105545.0, 146.712890625, -45.9711106845
1551105545.0, 146.71484375, -47.8208377551
1551105545.0, 146.716796875, -47.8855889738
1551105545.0, 146.71875, -47.4689836645
1551105545.0, 146.720703125, -47.6734118091
1551105545.0, 146.72265625, -47.7073716137
1551105545.0, 146.724609375, -47.7591401912
1551105545.0, 146.7265625, -48.2156196006
1551105545.0, 146.728515625, -48.2351562312
1551105545.0, 146.73046875, -48.1421242721
1551105545.0, 146.732421875, -48.1807618798
1551105545.0, 146.734375, -48.4505324883
1551105545.0, 146.736328125, -48.7429538469
1551105545.0, 146.73828125, -48.4997480368
1551105545.0, 146.740234375, -48.1685471092
1551105545.0, 146.7421875, -48.2099467702
1551105545.0, 146.744140625, -47.8193128743
1551105545.0, 146.74609375, -48.2545983678
1551105545.0, 146.748046875, -48.5381341089
1551105545.0, 146.75, -48.4211543808
1551105545.0, 146.751953125, -48.4910943069
1551105545.0, 146.75390625, -48.2987134529
1551105545.0, 146.755859375, -48.4407244954
1551105545.0, 146.7578125, -48.4771238999
1551105545.0, 146.759765625, -48.3446591216
1551105545.0, 146.76171875, -48.520358145
1551105545.0, 146.763671875, -48.2668839368
1551105545.0, 146.765625, -48.5084036356
1551105545.0, 146.767578125, -48.4563047815
1551105545.0, 146.76953125, -48.5111332365
1551105545.0, 146.771484375, -48.3182841589
1551105545.0, 146.7734375, -48.1844735275
1551105545.0, 146.775390625, -46.0428093637
1551105545.0, 146.77734375, -43.7566656224
1551105545.0, 146.779296875, -47.5731571971
1551105545.0, 146.78125, -48.4039906548
1551105545.0, 146.783203125, -48.9340996379
1551105545.0, 146.78515625, -48.7328588734
1551105545.0, 146.787109375, -48.5300403765
1551105545.0, 146.7890625, -48.523411884
1551105545.0, 146.791015625, -48.1797985571
1551105545.0, 146.79296875, -48.6151943478
1551105545.0, 146.794921875, -48.369112429
1551105545.0, 146.796875, -48.4554361767
1551105545.0, 146.798828125, -48.7421607518
1551105545.0, 146.80078125, -48.6244259303
1551105545.0, 146.802734375, -48.3779767134
1551105545.0, 146.8046875, -48.1792521995
1551105545.0, 146.806640625, -48.2535128973
1551105545.0, 146.80859375, -48.1330214533
1551105545.0, 146.810546875, -48.5397732955
1551105545.0, 146.8125, -48.8746196183
1551105545.0, 146.814453125, -48.5407086159
1551105545.0, 146.81640625, -48.7276787233
1551105545.0, 146.818359375, -48.6892512993
1551105545.0, 146.8203125, -48.8418273091
1551105545.0, 146.822265625, -48.5619852655
1551105545.0, 146.82421875, -48.570010753
1551105545.0, 146.826171875, -48.6409414254
1551105545.0, 146.828125, -48.7452630775
1551105545.0, 146.830078125, -48.8284075013
1551105545.0, 146.83203125, -48.4835087588
1551105545.0, 146.833984375, -48.546718051
1551105545.0, 146.8359375, -48.5532599474
1551105545.0, 146.837890625, -48.414695963
1551105545.0, 146.83984375, -48.1114361643
1551105545.0, 146.841796875, -45.1068496946
1551105545.0, 146.84375, -44.1371589526
1551105545.0, 146.845703125, -48.0166121859
1551105545.0, 146.84765625, -48.7808136245
1551105545.0, 146.849609375, -48.6811551368
1551105545.0, 146.8515625, -48.9045191655
1551105545.0, 146.853515625, -48.6002044866
1551105545.0, 146.85546875, -48.4162065755
1551105545.0, 146.857421875, -48.7157811902
1551105545.0, 146.859375, -48.886142364
1551105545.0, 146.861328125, -49.2406530668
1551105545.0, 146.86328125, -48.7681629298
1551105545.0, 146.865234375, -48.4598941309
1551105545.0, 146.8671875, -48.6034489164
1551105545.0, 146.869140625, -48.7178168601
1551105545.0, 146.87109375, -48.3765099839
1551105545.0, 146.873046875, -48.8531582901
1551105545.0, 146.875, -48.2612484717
1551105545.0, 146.876953125, -48.3331724248
1551105545.0, 146.87890625, -48.6322677799
1551105545.0, 146.880859375, -48.7622215367
1551105545.0, 146.8828125, -48.8451718512
1551105545.0, 146.884765625, -48.7620642359
1551105545.0, 146.88671875, -48.5271427485
1551105545.0, 146.888671875, -48.6768438648
1551105545.0, 146.890625, -48.3216056628
1551105545.0, 146.892578125, -48.6171044607
1551105545.0, 146.89453125, -48.8109959217
1551105545.0, 146.896484375, -49.0032785487
1551105545.0, 146.8984375, -49.2547075536
1551105545.0, 146.900390625, -49.0638369457
1551105545.0, 146.90234375, -48.5355676114
1551105545.0, 146.904296875, -48.1177504441
1551105545.0, 146.90625, -48.0455961013
1551105545.0, 146.908203125, -44.4709041726
1551105545.0, 146.91015625, -45.1033040829
1551105545.0, 146.912109375, -48.1663572907
1551105545.0, 146.9140625, -48.3384341133
1551105545.0, 146.916015625, -48.6710741942
1551105545.0, 146.91796875, -48.5893449726
1551105545.0, 146.919921875, -48.8670812573
1551105545.0, 146.921875, -48.5981043698
1551105545.0, 146.923828125, -48.3535729449
1551105545.0, 146.92578125, -48.7181885133
1551105545.0, 146.927734375, -48.4542129435
1551105545.0, 146.9296875, -48.5135807625
1551105545.0, 146.931640625, -48.7530405049
1551105545.0, 146.93359375, -48.4836039234
1551105545.0, 146.935546875, -48.5337565585
